# Task	= SimpleRun
# numericalMethod	= RK4
# debug	= 0
# intelegentStop	= 1
# Variable	= Frequency
# numberOfPeriods	= 10000
# maxNumberOfPeriods	= 25000
# numberOfExtremums	= 1000
# skipPeriods	= 25000
# printStep	= 10
# printLastNperiods	= 10
# timeStep	= 0.001
# outputPrecision	= 15
# acceptableDiff	= 1e-05
# alpha	= 0.1
# amplitude	= 0.1
# Hz	= 0
# frequency	= 0.1
# magnetization	= 338
# viscosity	= 0.006
# varMin	= 0.1
# varMax	= 1.55
# varStep	= 0.05
# smallTheta	= 0.005
# smallPhi	= 0.005
# bigTheta	= 0.0051
# bigPhi	= 3.14
# thermalBath	= 0
# linearPolarization	= 0
# hySign	= 1
===== Skipping 25000 periods =====
time	smallTheta	bigTheta	smallPhi	bigPhi	energy	energy/time	Frequency
2.090208484546003e+05	8.856507564634353e-01	1.358618218643696e-01	1.672140621920512e+05	5.345165806970131e+00	6.530081818859859e+03	3.120371281547851e-02	8.000000000000002e-01
2.090993097310974e+05	8.902254641550070e-01	1.360122385721614e-01	1.672768387877631e+05	5.345902876935905e+00	6.532529689153710e+03	3.120359500288537e-02	8.000000000000002e-01
2.091777710075945e+05	8.943895609456692e-01	1.361620247056866e-01	1.673396155449882e+05	5.346647792263957e+00	6.534977549315561e+03	3.120347613643883e-02	8.000000000000002e-01
2.092562322840916e+05	8.981303253888874e-01	1.363112464339535e-01	1.674023924424352e+05	5.347400892868543e+00	6.537425398983442e+03	3.120335840965551e-02	8.000000000000002e-01
2.093346935605888e+05	9.014362238949153e-01	1.364599728383141e-01	1.674651694594097e+05	5.348162487162274e+00	6.539873237791878e+03	3.120323972894414e-02	8.000000000000002e-01
2.094131548370859e+05	9.042969161091849e-01	1.366082756731548e-01	1.675279465757741e+05	5.348932851042306e+00	6.542321065373810e+03	3.120312075747098e-02	8.000000000000002e-01
2.094916161135830e+05	9.067032606760680e-01	1.367562291180709e-01	1.675907237718994e+05	5.349712226957203e+00	6.544768881362756e+03	3.120300149453881e-02	8.000000000000002e-01
2.095700773900801e+05	9.086473244409993e-01	1.369039095247878e-01	1.676535010286131e+05	5.350500823063363e+00	6.547216685394671e+03	3.120288193943892e-02	8.000000000000002e-01
2.096485386665772e+05	9.101223910283194e-01	1.370513951501114e-01	1.677162783271355e+05	5.351298812484200e+00	6.549664477110172e+03	3.120276209146759e-02	8.000000000000002e-01
2.097269999430743e+05	9.111229704656885e-01	1.371987658918724e-01	1.677790556490265e+05	5.352106332679663e+00	6.552112256156393e+03	3.120264117757420e-02	8.000000000000002e-01
2.098054612195714e+05	9.116448120402134e-01	1.373461030063041e-01	1.678418329761082e+05	5.352923484855977e+00	6.554560022189080e+03	3.120252141160903e-02	8.000000000000002e-01
2.098839224960685e+05	9.116849131839445e-01	1.374934888298172e-01	1.679046102904048e+05	5.353750333572312e+00	6.557007774874612e+03	3.120241276703998e-02	8.000000000000002e-01
2.099623837725656e+05	9.112415359219923e-01	1.376410064889974e-01	1.679673875740683e+05	5.354586906356375e+00	6.559455513891767e+03	3.120229176994183e-02	8.000000000000002e-01
2.100408450490627e+05	9.103142173113811e-01	1.377887396019609e-01	1.680301648093007e+05	5.355433193495221e+00	6.561903238933659e+03	3.120217047647324e-02	8.000000000000002e-01
2.101193063255599e+05	9.089037848982723e-01	1.379367719821286e-01	1.680929419782806e+05	5.356289147908178e+00	6.564350949709407e+03	3.120204888590870e-02	8.000000000000002e-01
2.101977676020570e+05	9.070123703026923e-01	1.380851873315849e-01	1.681557190630891e+05	5.357154685153898e+00	6.566798645945790e+03	3.120192699752280e-02	8.000000000000002e-01
2.102762288785541e+05	9.046434242622611e-01	1.382340689315542e-01	1.682184960456268e+05	5.358029683548380e+00	6.569246327388705e+03	3.120180481061299e-02	8.000000000000002e-01
2.103546901550512e+05	9.018017320229534e-01	1.383834993297721e-01	1.682812729075402e+05	5.358913984415196e+00	6.571693993804544e+03	3.120168154442611e-02	8.000000000000002e-01
2.104331514315483e+05	8.984934263984384e-01	1.385335600240571e-01	1.683440496301415e+05	5.359807392471344e+00	6.574141644981654e+03	3.120155943466749e-02	8.000000000000002e-01
2.105116127080454e+05	8.947260068539282e-01	1.386843311462020e-01	1.684068261943345e+05	5.360709676342962e+00	6.576589280731102e+03	3.120143634767280e-02	8.000000000000002e-01
2.105900739845425e+05	8.905083511848205e-01	1.388358911442165e-01	1.684696025805418e+05	5.361620569230027e+00	6.579036900887748e+03	3.120131295923478e-02	8.000000000000002e-01
2.106685352610396e+05	8.858507327980485e-01	1.389883164640545e-01	1.685323787686322e+05	5.362539769692081e+00	6.581484505310957e+03	3.120118926861723e-02	8.000000000000002e-01
2.107469965375367e+05	8.807648349876718e-01	1.391416812358764e-01	1.685951547378534e+05	5.363466942637023e+00	6.583932093885119e+03	3.120106527506904e-02	8.000000000000002e-01
2.108254578140338e+05	8.752637678854467e-01	1.392960569609582e-01	1.686579304667763e+05	5.364401720366107e+00	6.586379666520257e+03	3.120094097787408e-02	8.000000000000002e-01
2.109039190905310e+05	8.693620808999921e-01	1.394515122032763e-01	1.687207059332328e+05	5.365343703874161e+00	6.588827223151984e+03	3.120081637629375e-02	8.000000000000002e-01
2.109823803670281e+05	8.630757801937960e-01	1.396081122909153e-01	1.687834811142755e+05	5.366292464211700e+00	6.591274763741565e+03	3.120069068180806e-02	8.000000000000002e-01
2.110608416435252e+05	8.564223413407485e-01	1.397659190215712e-01	1.688462559861379e+05	5.367247544057041e+00	6.593722288275987e+03	3.120056615230524e-02	8.000000000000002e-01
2.111393029200223e+05	8.494207240310032e-01	1.399249903798860e-01	1.689090305242130e+05	5.368208459398928e+00	6.596169796767274e+03	3.120044063304519e-02	8.000000000000002e-01
2.112177641965194e+05	8.420913842168074e-01	1.400853802666711e-01	1.689718047030377e+05	5.369174701397576e+00	6.598617289252113e+03	3.120031480642388e-02	8.000000000000002e-01
2.112962254730165e+05	8.344562879279227e-01	1.402471382404377e-01	1.690345784963079e+05	5.370145738335794e+00	6.601064765791250e+03	3.120018867170259e-02	8.000000000000002e-01
2.113746867495136e+05	8.265389206275087e-01	1.404103092738476e-01	1.690973518768983e+05	5.371121017744004e+00	6.603512226468592e+03	3.120006222813749e-02	8.000000000000002e-01
2.114531480260107e+05	8.183642955832729e-01	1.405749335284747e-01	1.691601248169126e+05	5.372099968651842e+00	6.605959671390045e+03	3.119993547497790e-02	8.000000000000002e-01
2.115316093025078e+05	8.099589613354737e-01	1.407410461463452e-01	1.692228972877648e+05	5.373082003916692e+00	6.608407100682470e+03	3.119980761636423e-02	8.000000000000002e-01
2.116100705790049e+05	8.013510024413514e-01	1.409086770655076e-01	1.692856692602831e+05	5.374066522702625e+00	6.610854514492317e+03	3.119968093110578e-02	8.000000000000002e-01
2.116885318555020e+05	7.925700382911904e-01	1.410778508519849e-01	1.693484407048520e+05	5.375052913027711e+00	6.613301912984204e+03	3.119955324455817e-02	8.000000000000002e-01
2.117669931319992e+05	7.836472152455368e-01	1.412485865594753e-01	1.694112115915974e+05	5.376040554404277e+00	6.615749296339449e+03	3.119942524540820e-02	8.000000000000002e-01
2.118454544084963e+05	7.746151903077266e-01	1.414208976113139e-01	1.694739818906163e+05	5.377028820529928e+00	6.618196664754246e+03	3.119929693288227e-02	8.000000000000002e-01
2.119239156849934e+05	7.655081070957628e-01	1.415947917094290e-01	1.695367515722451e+05	5.378017082060382e+00	6.620644018438167e+03	3.119916830623898e-02	8.000000000000002e-01
2.120023769614905e+05	7.563615580039722e-01	1.417702707693687e-01	1.695995206074028e+05	5.379004709400571e+00	6.623091357612080e+03	3.119903936469301e-02	8.000000000000002e-01
2.120808382379876e+05	7.472125352016461e-01	1.419473308833983e-01	1.696622889679728e+05	5.379991075512479e+00	6.625538682506577e+03	3.119891010750123e-02	8.000000000000002e-01
2.121592995144847e+05	7.380993617364973e-01	1.421259623097395e-01	1.697250566272564e+05	5.380975558761175e+00	6.627985993359971e+03	3.119877973084918e-02	8.000000000000002e-01
2.122377607909818e+05	7.290616039047279e-01	1.423061494931381e-01	1.697878235604952e+05	5.381957545682925e+00	6.630433290416518e+03	3.119865053616241e-02	8.000000000000002e-01
2.123162220674789e+05	7.201399600001852e-01	1.424878711118454e-01	1.698505897454442e+05	5.382936433812090e+00	6.632880573924330e+03	3.119852032732125e-02	8.000000000000002e-01
2.123946833439760e+05	7.113761215283381e-01	1.426711001556941e-01	1.699133551630166e+05	5.383911634403011e+00	6.635327844133871e+03	3.119838979975118e-02	8.000000000000002e-01
2.124731446204731e+05	7.028126044425302e-01	1.428558040285664e-01	1.699761197979865e+05	5.384882575084760e+00	6.637775101296255e+03	3.119825895269051e-02	8.000000000000002e-01
2.125516058969703e+05	6.944925435310638e-01	1.430419446833626e-01	1.700388836397254e+05	5.385848702502765e+00	6.640222345661323e+03	3.119812778534976e-02	8.000000000000002e-01
2.126300671734674e+05	6.864594546261763e-01	1.432294787814028e-01	1.701016466829912e+05	5.386809484791258e+00	6.642669577476389e+03	3.119799629696365e-02	8.000000000000002e-01
2.127085284499645e+05	6.787569517085611e-01	1.434183578783104e-01	1.701644089287076e+05	5.387764413983083e+00	6.645116796984818e+03	3.119786448675288e-02	8.000000000000002e-01
2.127869897264616e+05	6.714284269041545e-01	1.436085286377396e-01	1.702271703847457e+05	5.388713008286348e+00	6.647564004425000e+03	3.119773224588951e-02	8.000000000000002e-01
2.128654510029587e+05	6.645166886870577e-01	1.437999330674458e-01	1.702899310666550e+05	5.389654814236912e+00	6.650011200029287e+03	3.119759978958258e-02	8.000000000000002e-01
2.129439122794558e+05	6.580635607338454e-01	1.439925087773803e-01	1.703526909983194e+05	5.390589408677660e+00	6.652458384023372e+03	3.119746700910744e-02	8.000000000000002e-01
2.130223735559529e+05	6.521094470378072e-01	1.441861892634659e-01	1.704154502124808e+05	5.391516400620427e+00	6.654905556625563e+03	3.119733390367330e-02	8.000000000000002e-01
2.131008348324500e+05	6.466928669562784e-01	1.443809042071137e-01	1.704782087511185e+05	5.392435432906830e+00	6.657352718046809e+03	3.119720047249346e-02	8.000000000000002e-01
2.131792961089471e+05	6.418499737452640e-01	1.445765797926566e-01	1.705409666656112e+05	5.393346183715511e+00	6.659799868490410e+03	3.119706671477645e-02	8.000000000000002e-01
2.132577573854442e+05	6.376140605674916e-01	1.447731390477447e-01	1.706037240166598e+05	5.394248367884573e+00	6.662247008152132e+03	3.119693262973091e-02	8.000000000000002e-01
2.133362186619414e+05	6.340150778476877e-01	1.449705021881394e-01	1.706664808739522e+05	5.395141738037741e+00	6.664694137220453e+03	3.119679739793694e-02	8.000000000000002e-01
2.134146799384385e+05	6.310791656258300e-01	1.451685869854407e-01	1.707292373155190e+05	5.396026085524175e+00	6.667141255877053e+03	3.119666336525149e-02	8.000000000000002e-01
2.134931412149356e+05	6.288282289583135e-01	1.453673091384155e-01	1.707919934268187e+05	5.396901241177369e+00	6.669588364296930e+03	3.119652829335520e-02	8.000000000000002e-01
2.135716024914327e+05	6.272795647962115e-01	1.455665826535844e-01	1.708547492995305e+05	5.397767075848458e+00	6.672035462649054e+03	3.119639289094887e-02	8.000000000000002e-01
2.136500637679298e+05	6.264455568287465e-01	1.457663202373624e-01	1.709175050301021e+05	5.398623500762543e+00	6.674482551096927e+03	3.119625715722875e-02	8.000000000000002e-01
2.137285250444269e+05	6.263334577009256e-01	1.459664336865802e-01	1.709802607181076e+05	5.399470467687848e+00	6.676929629798535e+03	3.119612109140869e-02	8.000000000000002e-01
2.138069863209240e+05	6.269452584291745e-01	1.461668342828701e-01	1.710430164644636e+05	5.400307968870131e+00	6.679376698906830e+03	3.119598469266456e-02	8.000000000000002e-01
2.138854475974211e+05	6.282776608128255e-01	1.463674331913160e-01	1.711057723695796e+05	5.401136036817101e+00	6.681823758570091e+03	3.119584796019352e-02	8.000000000000002e-01
2.139639088739182e+05	6.303221467629803e-01	1.465681418514989e-01	1.711685285315441e+05	5.401954743872087e+00	6.684270808931949e+03	3.119571006639146e-02	8.000000000000002e-01
2.140423701504153e+05	6.330651458537401e-01	1.467688723678102e-01	1.712312850443850e+05	5.402764201601025e+00	6.686717850131448e+03	3.119557338040308e-02	8.000000000000002e-01
2.141208314269125e+05	6.364882909970300e-01	1.469695378936604e-01	1.712940419965059e+05	5.403564560011376e+00	6.689164882302804e+03	3.119543564179711e-02	8.000000000000002e-01
2.141992927034096e+05	6.405687504766047e-01	1.471700530064724e-01	1.713567994693478e+05	5.404356006596749e+00	6.691611905575526e+03	3.119529756622209e-02	8.000000000000002e-01
2.142777539799067e+05	6.452796236266358e-01	1.473703340765292e-01	1.714195575362983e+05	5.405138765210554e+00	6.694058920074062e+03	3.119515915286581e-02	8.000000000000002e-01
2.143562152564038e+05	6.505903828561492e-01	1.475702996181203e-01	1.714823162619093e+05	5.405913094799880e+00	6.696505925917356e+03	3.119502040090573e-02	8.000000000000002e-01
2.144346765329009e+05	6.564673454098906e-01	1.477698706342309e-01	1.715450757013844e+05	5.406679287969173e+00	6.698952923218424e+03	3.119488130952002e-02	8.000000000000002e-01
2.145131378093980e+05	6.628741597075215e-01	1.479689709425186e-01	1.716078359003689e+05	5.407437669434124e+00	6.701399912083840e+03	3.119474187788545e-02	8.000000000000002e-01
2.145915990858951e+05	6.697722889831991e-01	1.481675274854093e-01	1.716705968949852e+05	5.408188594333443e+00	6.703846892613014e+03	3.119460199360969e-02	8.000000000000002e-01
2.146700603623922e+05	6.771214832682360e-01	1.483654706239022e-01	1.717333587120952e+05	5.408932446432008e+00	6.706293864897415e+03	3.119446187892033e-02	8.000000000000002e-01
2.147485216388893e+05	6.848802253473815e-01	1.485627344118443e-01	1.717961213697536e+05	5.409669636216710e+00	6.708740829019484e+03	3.119432142150117e-02	8.000000000000002e-01
2.148269829153864e+05	6.930061456261731e-01	1.487592568498135e-01	1.718588848777997e+05	5.410400598917963e+00	6.711187785051711e+03	3.119418062052599e-02	8.000000000000002e-01
2.149054441918836e+05	7.014563994807472e-01	1.489549801189421e-01	1.719216492385523e+05	5.411125792423542e+00	6.713634733055476e+03	3.119403947517052e-02	8.000000000000002e-01
2.149839054683807e+05	7.101880032117640e-01	1.491498507939074e-01	1.719844144475722e+05	5.411845695153970e+00	6.716081673079737e+03	3.119389798459181e-02	8.000000000000002e-01
2.150623667448778e+05	7.191581291945274e-01	1.493438200312201e-01	1.720471804944511e+05	5.412560803869208e+00	6.718528605159974e+03	3.119375614795552e-02	8.000000000000002e-01
2.151408280213749e+05	7.283243600919578e-01	1.495368437371785e-01	1.721099473636030e+05	5.413271631436414e+00	6.720975529316733e+03	3.119361312160892e-02	8.000000000000002e-01
2.152192892978720e+05	7.376449045336273e-01	1.497288827128465e-01	1.721727150350354e+05	5.413978704578837e+00	6.723422445554301e+03	3.119347132037067e-02	8.000000000000002e-01
2.152977505743691e+05	7.470787734488211e-01	1.499199027739168e-01	1.722354834850861e+05	5.414682561598850e+00	6.725869353859587e+03	3.119332844044572e-02	8.000000000000002e-01
2.153762118508662e+05	7.565859278460058e-01	1.501098748497640e-01	1.722982526870974e+05	5.415383750078698e+00	6.728316254200953e+03	3.119318521111742e-02	8.000000000000002e-01
2.154546731273633e+05	7.661273928550277e-01	1.502987750603141e-01	1.723610226120478e+05	5.416082824622237e+00	6.730763146526947e+03	3.119304163152649e-02	8.000000000000002e-01
2.155331344038604e+05	7.756653488457599e-01	1.504865847682960e-01	1.724237932291130e+05	5.416780344593229e+00	6.733210030765326e+03	3.119289770081435e-02	8.000000000000002e-01
2.156115956803575e+05	7.851631979933135e-01	1.506732906098122e-01	1.724865645061607e+05	5.417476871871254e+00	6.735656906822544e+03	3.119275341814132e-02	8.000000000000002e-01
2.156900569568546e+05	7.945856161911096e-01	1.508588845046440e-01	1.725493364101910e+05	5.418172968653259e+00	6.738103774582571e+03	3.119260878266004e-02	8.000000000000002e-01
2.157685182333518e+05	8.038985832978133e-01	1.510433636478632e-01	1.726121089077119e+05	5.418869195295553e+00	6.740550633906739e+03	3.119246294228366e-02	8.000000000000002e-01
2.158469795098489e+05	8.130694085270291e-01	1.512267304767747e-01	1.726748819650637e+05	5.419566108212793e+00	6.742997484633056e+03	3.119231833579307e-02	8.000000000000002e-01
2.159254407863460e+05	8.220667371208836e-01	1.514089926219959e-01	1.727376555486853e+05	5.420264257812776e+00	6.745444326576484e+03	3.119217263665794e-02	8.000000000000002e-01
2.160039020628431e+05	8.308605589935829e-01	1.515901628424037e-01	1.728004296253426e+05	5.420964186525619e+00	6.747891159528543e+03	3.119202658128234e-02	8.000000000000002e-01
2.160823633393402e+05	8.394222029936115e-01	1.517702589372905e-01	1.728632041623059e+05	5.421666426856530e+00	6.750337983257798e+03	3.119188016880525e-02	8.000000000000002e-01
2.161608246158373e+05	8.477243312744810e-01	1.519493036492641e-01	1.729259791275050e+05	5.422371499570673e+00	6.752784797510209e+03	3.119173339836518e-02	8.000000000000002e-01
2.162392858923344e+05	8.557409331363823e-01	1.521273245461591e-01	1.729887544896292e+05	5.423079911869426e+00	6.755231602009831e+03	3.119158626909580e-02	8.000000000000002e-01
2.163177471688315e+05	8.634473101727309e-01	1.523043538926755e-01	1.730515302182240e+05	5.423792155731241e+00	6.757678396459676e+03	3.119143878013864e-02	8.000000000000002e-01
2.163962084453286e+05	8.708200705100571e-01	1.524804285083635e-01	1.731143062837434e+05	5.424508706263127e+00	6.760125180542465e+03	3.119129081536797e-02	8.000000000000002e-01
2.164746697218257e+05	8.778371124054898e-01	1.526555896114093e-01	1.731770826575933e+05	5.425230020166460e+00	6.762571953922389e+03	3.119114260429872e-02	8.000000000000002e-01
2.165531309983229e+05	8.844776191108454e-01	1.528298826525263e-01	1.732398593121464e+05	5.425956534251234e+00	6.765018716246096e+03	3.119099403091819e-02	8.000000000000002e-01
2.166315922748200e+05	8.907220470816314e-01	1.530033571372020e-01	1.733026362207506e+05	5.426688664080891e+00	6.767465467144225e+03	3.119084509434820e-02	8.000000000000002e-01
2.167100535513171e+05	8.965521188050916e-01	1.531760664413533e-01	1.733654133577197e+05	5.427426802637013e+00	6.769912206233440e+03	3.119069579371627e-02	8.000000000000002e-01
2.167885148278142e+05	9.019508184981799e-01	1.533480676109537e-01	1.734281906983049e+05	5.428171319095113e+00	6.772358933118070e+03	3.119054612813506e-02	8.000000000000002e-01
2.168669761043113e+05	9.069023885769616e-01	1.535194211601960e-01	1.734909682186686e+05	5.428922557670571e+00	6.774805647392029e+03	3.119039609671482e-02	8.000000000000002e-01
2.169454373808084e+05	9.113923256235920e-01	1.536901908575484e-01	1.735537458958429e+05	5.429680836551115e+00	6.777252348641429e+03	3.119024483083974e-02	8.000000000000002e-01
2.170238986573055e+05	9.154073837291715e-01	1.538604435022446e-01	1.736165237076769e+05	5.430446446889368e+00	6.779699036446093e+03	3.119009481636191e-02	8.000000000000002e-01
2.171023599338026e+05	9.189355763272974e-01	1.540302486976624e-01	1.736793016327813e+05	5.431219651862983e+00	6.782145710382237e+03	3.118994368205943e-02	8.000000000000002e-01
2.171808212102997e+05	9.219661796331565e-01	1.541996786142321e-01	1.737420796504681e+05	5.432000685853887e+00	6.784592370024760e+03	3.118979217837626e-02	8.000000000000002e-01
2.172592824867968e+05	9.244897407744010e-01	1.543688077462071e-01	1.738048577406810e+05	5.432789753647402e+00	6.787039014949561e+03	3.118964030441775e-02	8.000000000000002e-01
2.173377437632940e+05	9.264980843286406e-01	1.545377126589904e-01	1.738676358839201e+05	5.433587029752262e+00	6.789485644736134e+03	3.118948805929739e-02	8.000000000000002e-01
2.174162050397911e+05	9.279843229664710e-01	1.547064717345769e-01	1.739304140611685e+05	5.434392657778021e+00	6.791932258969682e+03	3.118933544211407e-02	8.000000000000002e-01
2.174946663162882e+05	9.289428700269716e-01	1.548751649070818e-01	1.739931922538097e+05	5.435206749894690e+00	6.794378857243699e+03	3.118918245196120e-02	8.000000000000002e-01
2.175731275927853e+05	9.293694497253346e-01	1.550438733889438e-01	1.740559704435382e+05	5.436029386368900e+00	6.796825439162350e+03	3.118904356484937e-02	8.000000000000002e-01
2.176515888692824e+05	9.292611134400653e-01	1.552126793956877e-01	1.741187486122763e+05	5.436860615199887e+00	6.799272004342644e+03	3.118889062214058e-02	8.000000000000002e-01
2.177300501457795e+05	9.286162531619708e-01	1.553816658645504e-01	1.741815267420832e+05	5.437700451839087e+00	6.801718552416747e+03	3.118873654519852e-02	8.000000000000002e-01
2.178085114222766e+05	9.274346183902280e-01	1.555509161584403e-01	1.742443048150534e+05	5.438548878987056e+00	6.804165083034130e+03	3.118858209177471e-02	8.000000000000002e-01
2.178869726987737e+05	9.257173322994147e-01	1.557205137783579e-01	1.743070828132319e+05	5.439405846494211e+00	6.806611595863405e+03	3.118842726095375e-02	8.000000000000002e-01
2.179654339752708e+05	9.234669089839305e-01	1.558905420577517e-01	1.743698607185082e+05	5.440271271385298e+00	6.809058090594390e+03	3.118827205181691e-02	8.000000000000002e-01
2.180438952517679e+05	9.206872718332069e-01	1.560610838582026e-01	1.744326385125231e+05	5.441145037943741e+00	6.811504566939723e+03	3.118811646345704e-02	8.000000000000002e-01
2.181223565282651e+05	9.173837709744531e-01	1.562322212613976e-01	1.744954161765647e+05	5.442026997951041e+00	6.813951024636612e+03	3.118796049495295e-02	8.000000000000002e-01
2.182008178047622e+05	9.135632028363797e-01	1.564040352548946e-01	1.745581936914723e+05	5.442916971008184e+00	6.816397463447904e+03	3.118780402639479e-02	8.000000000000002e-01
2.182792790812593e+05	9.092338289445886e-01	1.565766054199346e-01	1.746209710375394e+05	5.443814744986557e+00	6.818843883163739e+03	3.118764729476239e-02	8.000000000000002e-01
2.183577403577564e+05	9.044053962644533e-01	1.567500096111755e-01	1.746837481944095e+05	5.444720076627823e+00	6.821290283602127e+03	3.118749018022653e-02	8.000000000000002e-01
2.184362016342535e+05	8.990891545686078e-01	1.569243236442505e-01	1.747465251409887e+05	5.445632692217567e+00	6.823736664610081e+03	3.118733268185887e-02	8.000000000000002e-01
2.185146629107506e+05	8.932978795203993e-01	1.570996209778355e-01	1.748093018553493e+05	5.446552288437420e+00	6.826183026063964e+03	3.118717479873684e-02	8.000000000000002e-01
2.185931241872477e+05	8.870458913633112e-01	1.572759724032819e-01	1.748720783146421e+05	5.447478533340893e+00	6.828629367870059e+03	3.118701652993972e-02	8.000000000000002e-01
2.186715854637448e+05	8.803490774174911e-01	1.574534457374865e-01	1.749348544950223e+05	5.448411067431453e+00	6.831075689964671e+03	3.118685787453278e-02	8.000000000000002e-01
2.187500467402419e+05	8.732249120019975e-01	1.576321055153227e-01	1.749976303715619e+05	5.449349504942266e+00	6.833521992313928e+03	3.118669793822732e-02	8.000000000000002e-01
2.188285080167390e+05	8.656924790997016e-01	1.578120127030677e-01	1.750604059181991e+05	5.450293435171554e+00	6.835968274913709e+03	3.118653927981845e-02	8.000000000000002e-01
2.189069692932362e+05	8.577724957360960e-01	1.579932244081356e-01	1.751231811076776e+05	5.451242424015761e+00	6.838414537788983e+03	3.118637945885943e-02	8.000000000000002e-01
2.189854305697333e+05	8.494873315978152e-01	1.581757936078783e-01	1.751859559115117e+05	5.452196015605452e+00	6.840860780993215e+03	3.118621924752661e-02	8.000000000000002e-01
2.190638918462304e+05	8.408610359512042e-01	1.583597688907137e-01	1.752487302999632e+05	5.453153734064752e+00	6.843307004607380e+03	3.118605864490379e-02	8.000000000000002e-01
2.191423531227275e+05	8.319193566981431e-01	1.585451942078016e-01	1.753115042420430e+05	5.454115085409303e+00	6.845753208738924e+03	3.118589765003768e-02	8.000000000000002e-01
2.192208143992246e+05	8.226897642353951e-01	1.587321086500472e-01	1.753742777055393e+05	5.455079559538810e+00	6.848199393520360e+03	3.118573626197791e-02	8.000000000000002e-01
2.192992756757217e+05	8.132014716089171e-01	1.589205462372336e-01	1.754370506570677e+05	5.456046632363287e+00	6.850645559107822e+03	3.118557447977036e-02	8.000000000000002e-01
2.193777369522188e+05	8.034854542328427e-01	1.591105357314740e-01	1.754998230621691e+05	5.457015767983667e+00	6.853091705679525e+03	3.118541218090764e-02	8.000000000000002e-01
2.194561982287159e+05	7.935744630119721e-01	1.593021004727432e-01	1.755625948854391e+05	5.457986420997611e+00	6.855537833433943e+03	3.118524960746090e-02	8.000000000000002e-01
2.195346595052130e+05	7.835030386028115e-01	1.594952582364025e-01	1.756253660907130e+05	5.458958038866154e+00	6.857983942587791e+03	3.118508663701582e-02	8.000000000000002e-01
2.196131207817101e+05	7.733075133877267e-01	1.596900211172902e-01	1.756881366412991e+05	5.459930064339232e+00	6.860430033374129e+03	3.118492326860821e-02	8.000000000000002e-01
2.196915820582072e+05	7.630260071321037e-01	1.598863954429761e-01	1.757509065002908e+05	5.460901937917226e+00	6.862876106040216e+03	3.118475950128676e-02	8.000000000000002e-01
2.197700433347044e+05	7.526984119926660e-01	1.600843817087162e-01	1.758136756309307e+05	5.461873100379143e+00	6.865322160845146e+03	3.118459533407385e-02	8.000000000000002e-01
2.198485046112015e+05	7.423663609800483e-01	1.602839745454739e-01	1.758764439970744e+05	5.462842995297136e+00	6.867768198057876e+03	3.118443076602407e-02	8.000000000000002e-01
2.199269658876986e+05	7.320731782887969e-01	1.604851627162183e-01	1.759392115637302e+05	5.463811071562688e+00	6.870214217954584e+03	3.118426579615552e-02	8.000000000000002e-01
2.200054271641957e+05	7.218638048186805e-01	1.606879291392820e-01	1.760019782976972e+05	5.464776785910161e+00	6.872660220816647e+03	3.118410030058949e-02	8.000000000000002e-01
2.200838884406928e+05	7.117846978443026e-01	1.608922509423673e-01	1.760647441683038e+05	5.465739605401236e+00	6.875106206928293e+03	3.118393452406785e-02	8.000000000000002e-01
2.201623497171899e+05	7.018836947134609e-01	1.610980995468893e-01	1.761275091482452e+05	5.466699009868447e+00	6.877552176574412e+03	3.118376834283094e-02	8.000000000000002e-01
2.202408109936870e+05	6.922098371714894e-01	1.613054407802713e-01	1.761902732145090e+05	5.467654494322365e+00	6.879998130038264e+03	3.118360175589952e-02	8.000000000000002e-01
2.203192722701841e+05	6.828131489727465e-01	1.615142350171671e-01	1.762530363494039e+05	5.468605571241077e+00	6.882444067599787e+03	3.118343476227661e-02	8.000000000000002e-01
2.203977335466812e+05	6.737443665239338e-01	1.617244373456547e-01	1.763157985416451e+05	5.469551772813380e+00	6.884889989533487e+03	3.118326736098991e-02	8.000000000000002e-01
2.204761948231783e+05	6.650546063540099e-01	1.619359977670979e-01	1.763785597874873e+05	5.470492653065507e+00	6.887335896107161e+03	3.118309955105403e-02	8.000000000000002e-01
2.205546560996755e+05	6.567949801814584e-01	1.621488614141195e-01	1.764413200918779e+05	5.471427789871654e+00	6.889781787580386e+03	3.118293041173599e-02	8.000000000000002e-01
2.206331173761726e+05	6.490161431670485e-01	1.623629687978916e-01	1.765040794695618e+05	5.472356786864080e+00	6.892227664203579e+03	3.118276257703984e-02	8.000000000000002e-01
2.207115786526697e+05	6.417677848691932e-01	1.625782560777668e-01	1.765668379461030e+05	5.473279275174574e+00	6.894673526217201e+03	3.118259353514878e-02	8.000000000000002e-01
2.207900399291668e+05	6.350980631536360e-01	1.627946553492291e-01	1.766295955587518e+05	5.474194915058263e+00	6.897119373851360e+03	3.118242408064842e-02	8.000000000000002e-01
2.208685012056639e+05	6.290529908028043e-01	1.630120949566510e-01	1.766923523570893e+05	5.475103397359924e+00	6.899565207325843e+03	3.118225421255802e-02	8.000000000000002e-01
2.209469624821610e+05	6.236757840063413e-01	1.632304998220549e-01	1.767551084033687e+05	5.476004444810314e+00	6.902011026850363e+03	3.118208392987466e-02	8.000000000000002e-01
2.210254237586581e+05	6.190061974694081e-01	1.634497917871745e-01	1.768178637725170e+05	5.476897813179811e+00	6.904456832624746e+03	3.118191323159118e-02	8.000000000000002e-01
